TOP2,TOP3,TOP4,NXTOP2,NXTOP3,NXTOP4,N2XTOP2,N2XTOP3,N2XTOP4,LONGITUDE,LATITUDE,OBS,YIELD,N,N2,TOPO,BV,BV2,NXBV,BVXT2,BVXT3,BVXT4,BV2XT2,BV2XT3,BV2XT4,SAT,SAT2,NXSAT,SATXT2,SATXT3,SATXT4,SAT2XT2,SAT2XT3,SAT2XT4
0,0,1,0,0,66,0,0,4356,-63.84757395,-33.05129310,104,58.04,66.00,4356.00,4,174.480,30443.2704,11515.6800,0.000,0.000,174.480,0.000,0.000,30443.270,2.10,4.41,138.60,0.00,0.00,2.10,0.00,0.00,4.41
0,0,1,0,0,66,0,0,4356,-63.84750310,-33.05130520,105,56.16,66.00,4356.00,4,175.780,30898.6084,11601.4800,0.000,0.000,175.780,0.000,0.000,30898.608,2.10,4.41,138.60,0.00,0.00,2.10,0.00,0.00,4.41
0,0,1,0,0,66,0,0,4356,-63.84743224,-33.05131730,106,57.81,66.00,4356.00,4,175.150,30677.5225,11559.9000,0.000,0.000,175.150,0.000,0.000,30677.522,2.08,4.33,137.28,0.00,0.00,2.08,0.00,0.00,4.33
0,0,1,0,0,66,0,0,4356,-63.84736139,-33.05132940,107,61.03,66.00,4356.00,4,171.530,29422.5409,11320.9800,0.000,0.000,171.530,0.000,0.000,29422.541,2.08,4.33,137.28,0.00,0.00,2.08,0.00,0.00,4.33
0,0,1,0,0,66,0,0,4356,-63.84729054,-33.05134150,108,60.31,66.00,4356.00,4,174.180,30338.6724,11495.8800,0.000,0.000,174.180,0.000,0.000,30338.672,2.08,4.33,137.28,0.00,0.00,2.08,0.00,0.00,4.33
0,0,1,0,0,66,0,0,4356,-63.84721969,-33.05135360,109,59.89,66.00,4356.00,4,171.620,29453.4244,11326.9200,0.000,0.000,171.620,0.000,0.000,29453.424,2.08,4.33,137.28,0.00,0.00,2.08,0.00,0.00,4.33
0,0,1,0,0,66,0,0,4356,-63.84714884,-33.05136570,110,57.69,66.00,4356.00,4,168.190,28287.8761,11100.5400,0.000,0.000,168.190,0.000,0.000,28287.876,2.15,4.62,141.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,66,0,0,4356,-63.84707798,-33.05137779,111,56.93,66.00,4356.00,4,171.430,29388.2449,11314.3800,0.000,0.000,171.430,0.000,0.000,29388.245,2.15,4.62,141.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,66,0,0,4356,-63.84700713,-33.05138989,112,54.40,66.00,4356.00,4,175.600,30835.3600,11589.6000,0.000,0.000,175.600,0.000,0.000,30835.360,2.15,4.62,141.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,66,0,0,4356,-63.84693628,-33.05140199,113,59.81,66.00,4356.00,4,179.290,32144.9041,11833.1400,0.000,0.000,179.290,0.000,0.000,32144.904,2.15,4.62,141.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,66,0,0,4356,-63.84686543,-33.05141409,114,57.26,66.00,4356.00,4,179.810,32331.6361,11867.4600,0.000,0.000,179.810,0.000,0.000,32331.636,2.17,4.71,143.22,0.00,0.00,2.17,0.00,0.00,4.71
0,0,1,0,0,66,0,0,4356,-63.84679457,-33.05142619,115,61.25,66.00,4356.00,4,182.460,33291.6516,12042.3600,0.000,0.000,182.460,0.000,0.000,33291.652,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84672372,-33.05143829,116,58.28,66.00,4356.00,4,187.710,35235.0441,12388.8600,0.000,0.000,187.710,0.000,0.000,35235.044,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84665287,-33.05145038,117,54.89,66.00,4356.00,4,187.850,35287.6225,12398.1000,0.000,0.000,187.850,0.000,0.000,35287.622,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,66,0,0,4356,-63.84658202,-33.05146248,118,51.54,66.00,4356.00,4,181.170,32822.5689,11957.2200,0.000,0.000,181.170,0.000,0.000,32822.569,2.18,4.75,143.88,0.00,0.00,2.18,0.00,0.00,4.75
0,1,0,0,66,0,0,4356,0,-63.84651117,-33.05147458,119,52.85,66.00,4356.00,3,171.800,29515.2400,11338.8000,0.000,171.800,0.000,0.000,29515.240,0.000,2.16,4.67,142.56,0.00,2.16,0.00,0.00,4.67,0.00
0,1,0,0,66,0,0,4356,0,-63.84644031,-33.05148668,120,56.19,66.00,4356.00,3,168.950,28544.1025,11150.7000,0.000,168.950,0.000,0.000,28544.103,0.000,2.16,4.67,142.56,0.00,2.16,0.00,0.00,4.67,0.00
0,1,0,0,66,0,0,4356,0,-63.84636946,-33.05149878,121,51.54,66.00,4356.00,3,172.900,29894.4100,11411.4000,0.000,172.900,0.000,0.000,29894.410,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84629861,-33.05151087,122,56.54,66.00,4356.00,3,175.740,30884.5476,11598.8400,0.000,175.740,0.000,0.000,30884.548,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84622776,-33.05152297,123,51.65,66.00,4356.00,3,184.150,33911.2225,12153.9000,0.000,184.150,0.000,0.000,33911.223,0.000,2.14,4.58,141.24,0.00,2.14,0.00,0.00,4.58,0.00
0,1,0,0,66,0,0,4356,0,-63.84615690,-33.05153507,124,51.40,66.00,4356.00,3,187.420,35126.2564,12369.7200,0.000,187.420,0.000,0.000,35126.256,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84608605,-33.05154717,125,53.39,66.00,4356.00,3,190.910,36446.6281,12600.0600,0.000,190.910,0.000,0.000,36446.628,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84601520,-33.05155927,126,53.13,66.00,4356.00,3,190.670,36355.0489,12584.2200,0.000,190.670,0.000,0.000,36355.049,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84594435,-33.05157136,127,51.24,66.00,4356.00,3,189.160,35781.5056,12484.5600,0.000,189.160,0.000,0.000,35781.506,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84587349,-33.05158346,128,49.65,66.00,4356.00,3,188.370,35483.2569,12432.4200,0.000,188.370,0.000,0.000,35483.257,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84580264,-33.05159556,129,50.44,66.00,4356.00,3,194.500,37830.2500,12837.0000,0.000,194.500,0.000,0.000,37830.250,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84573179,-33.05160766,130,51.56,66.00,4356.00,3,196.120,38463.0544,12943.9200,0.000,196.120,0.000,0.000,38463.054,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84566094,-33.05161975,131,51.94,66.00,4356.00,3,192.670,37121.7289,12716.2200,0.000,192.670,0.000,0.000,37121.729,0.000,2.13,4.54,140.58,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,66,0,0,4356,0,-63.84559008,-33.05163185,132,57.73,66.00,4356.00,3,189.020,35728.5604,12475.3200,0.000,189.020,0.000,0.000,35728.560,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84551923,-33.05164395,133,58.36,66.00,4356.00,3,188.790,35641.6641,12460.1400,0.000,188.790,0.000,0.000,35641.664,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84544838,-33.05165605,134,58.48,66.00,4356.00,3,182.680,33371.9824,12056.8800,0.000,182.680,0.000,0.000,33371.982,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,66,0,0,4356,0,-63.84537753,-33.05166815,135,57.31,66.00,4356.00,3,181.310,32873.3161,11966.4600,0.000,181.310,0.000,0.000,32873.316,0.000,2.15,4.62,141.90,0.00,2.15,0.00,0.00,4.62,0.00
1,0,0,66,0,0,4356,0,0,-63.84530667,-33.05168024,136,60.75,66.00,4356.00,2,184.900,34188.0100,12203.4000,184.900,0.000,0.000,34188.010,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84523582,-33.05169234,137,63.34,66.00,4356.00,2,184.740,34128.8676,12192.8400,184.740,0.000,0.000,34128.868,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84516497,-33.05170444,138,65.69,66.00,4356.00,2,185.140,34276.8196,12219.2400,185.140,0.000,0.000,34276.820,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84509412,-33.05171653,139,67.21,66.00,4356.00,2,178.140,31733.8596,11757.2400,178.140,0.000,0.000,31733.860,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84502326,-33.05172863,140,62.05,66.00,4356.00,2,170.200,28968.0400,11233.2000,170.200,0.000,0.000,28968.040,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84495241,-33.05174073,141,63.48,66.00,4356.00,2,174.080,30303.8464,11489.2800,174.080,0.000,0.000,30303.846,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84488156,-33.05175283,142,65.78,66.00,4356.00,2,174.180,30338.6724,11495.8800,174.180,0.000,0.000,30338.672,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84481071,-33.05176492,143,65.76,66.00,4356.00,2,172.760,29846.0176,11402.1600,172.760,0.000,0.000,29846.018,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84473985,-33.05177702,144,67.64,66.00,4356.00,2,171.950,29566.8025,11348.7000,171.950,0.000,0.000,29566.803,0.000,0.000,2.17,4.71,143.22,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84466900,-33.05178912,145,65.51,66.00,4356.00,2,170.820,29179.4724,11274.1200,170.820,0.000,0.000,29179.472,0.000,0.000,2.23,4.97,147.18,2.23,0.00,0.00,4.97,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84459815,-33.05180121,146,65.28,66.00,4356.00,2,173.580,30130.0164,11456.2800,173.580,0.000,0.000,30130.016,0.000,0.000,2.19,4.80,144.54,2.19,0.00,0.00,4.80,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84452729,-33.05181331,147,62.99,66.00,4356.00,2,171.830,29525.5489,11340.7800,171.830,0.000,0.000,29525.549,0.000,0.000,2.20,4.84,145.20,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84445644,-33.05182541,148,65.33,66.00,4356.00,2,170.880,29199.9744,11278.0800,170.880,0.000,0.000,29199.974,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84438559,-33.05183751,149,67.52,66.00,4356.00,2,170.900,29206.8100,11279.4000,170.900,0.000,0.000,29206.810,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84431474,-33.05184960,150,64.99,66.00,4356.00,2,168.110,28260.9721,11095.2600,168.110,0.000,0.000,28260.972,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84424388,-33.05186170,151,61.86,66.00,4356.00,2,169.800,28832.0400,11206.8000,169.800,0.000,0.000,28832.040,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84417303,-33.05187380,152,62.73,66.00,4356.00,2,165.640,27436.6096,10932.2400,165.640,0.000,0.000,27436.610,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,66,0,0,4356,0,0,-63.84410218,-33.05188589,153,65.82,66.00,4356.00,2,166.500,27722.2500,10989.0000,166.500,0.000,0.000,27722.250,0.000,0.000,2.15,4.62,141.90,2.15,0.00,0.00,4.62,0.00,0.00
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84403132,-33.05189799,154,66.91,66.00,4356.00,1,164.150,26945.2225,10833.9000,-164.150,-164.150,-164.150,-26945.223,-26945.223,-26945.223,2.14,4.58,141.24,-2.14,-2.14,-2.14,-4.58,-4.58,-4.58
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84396047,-33.05191009,155,69.94,66.00,4356.00,1,164.840,27172.2256,10879.4400,-164.840,-164.840,-164.840,-27172.226,-27172.226,-27172.226,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84388962,-33.05192218,156,69.84,66.00,4356.00,1,168.070,28247.5249,11092.6200,-168.070,-168.070,-168.070,-28247.525,-28247.525,-28247.525,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84381876,-33.05193428,157,63.47,66.00,4356.00,1,166.420,27695.6164,10983.7200,-166.420,-166.420,-166.420,-27695.616,-27695.616,-27695.616,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84374791,-33.05194638,158,67.49,66.00,4356.00,1,170.120,28940.8144,11227.9200,-170.120,-170.120,-170.120,-28940.814,-28940.814,-28940.814,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84367706,-33.05195847,159,65.73,66.00,4356.00,1,165.350,27340.6225,10913.1000,-165.350,-165.350,-165.350,-27340.623,-27340.623,-27340.623,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84360620,-33.05197057,160,62.50,66.00,4356.00,1,167.600,28089.7600,11061.6000,-167.600,-167.600,-167.600,-28089.760,-28089.760,-28089.760,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84353535,-33.05198267,161,61.69,66.00,4356.00,1,166.680,27782.2224,11000.8800,-166.680,-166.680,-166.680,-27782.222,-27782.222,-27782.222,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84346450,-33.05199476,162,59.64,66.00,4356.00,1,169.230,28638.7929,11169.1800,-169.230,-169.230,-169.230,-28638.793,-28638.793,-28638.793,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84339365,-33.05200686,163,62.04,66.00,4356.00,1,172.310,29690.7361,11372.4600,-172.310,-172.310,-172.310,-29690.736,-29690.736,-29690.736,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84332279,-33.05201895,164,61.49,66.00,4356.00,1,167.090,27919.0681,11027.9400,-167.090,-167.090,-167.090,-27919.068,-27919.068,-27919.068,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84325194,-33.05203105,165,65.75,66.00,4356.00,1,161.910,26214.8481,10686.0600,-161.910,-161.910,-161.910,-26214.848,-26214.848,-26214.848,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84318109,-33.05204315,166,67.49,66.00,4356.00,1,156.580,24517.2964,10334.2800,-156.580,-156.580,-156.580,-24517.296,-24517.296,-24517.296,2.15,4.62,141.90,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84311023,-33.05205524,167,69.60,66.00,4356.00,1,163.080,26595.0864,10763.2800,-163.080,-163.080,-163.080,-26595.086,-26595.086,-26595.086,2.16,4.67,142.56,-2.16,-2.16,-2.16,-4.67,-4.67,-4.67
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84303938,-33.05206734,168,67.42,66.00,4356.00,1,162.100,26276.4100,10698.6000,-162.100,-162.100,-162.100,-26276.410,-26276.410,-26276.410,2.17,4.71,143.22,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84296853,-33.05207944,169,60.94,66.00,4356.00,1,168.820,28500.1924,11142.1200,-168.820,-168.820,-168.820,-28500.192,-28500.192,-28500.192,2.17,4.71,143.22,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84289767,-33.05209153,170,65.70,66.00,4356.00,1,168.630,28436.0769,11129.5800,-168.630,-168.630,-168.630,-28436.077,-28436.077,-28436.077,2.17,4.71,143.22,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84282682,-33.05210363,171,66.35,66.00,4356.00,1,169.380,28689.5844,11179.0800,-169.380,-169.380,-169.380,-28689.584,-28689.584,-28689.584,2.17,4.71,143.22,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84275597,-33.05211572,172,64.74,66.00,4356.00,1,167.210,27959.1841,11035.8600,-167.210,-167.210,-167.210,-27959.184,-27959.184,-27959.184,2.16,4.67,142.56,-2.16,-2.16,-2.16,-4.67,-4.67,-4.67
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84268511,-33.05212782,173,67.27,66.00,4356.00,1,165.730,27466.4329,10938.1800,-165.730,-165.730,-165.730,-27466.433,-27466.433,-27466.433,2.16,4.67,142.56,-2.16,-2.16,-2.16,-4.67,-4.67,-4.67
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84261426,-33.05213992,174,65.13,66.00,4356.00,1,163.640,26778.0496,10800.2400,-163.640,-163.640,-163.640,-26778.050,-26778.050,-26778.050,2.14,4.58,141.24,-2.14,-2.14,-2.14,-4.58,-4.58,-4.58
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84254341,-33.05215201,175,66.81,66.00,4356.00,1,170.450,29053.2025,11249.7000,-170.450,-170.450,-170.450,-29053.202,-29053.202,-29053.202,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84247255,-33.05216411,176,68.64,66.00,4356.00,1,172.930,29904.7849,11413.3800,-172.930,-172.930,-172.930,-29904.785,-29904.785,-29904.785,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84240170,-33.05217620,177,71.81,66.00,4356.00,1,169.090,28591.4281,11159.9400,-169.090,-169.090,-169.090,-28591.428,-28591.428,-28591.428,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84233085,-33.05218830,178,74.68,66.00,4356.00,1,171.860,29535.8596,11342.7600,-171.860,-171.860,-171.860,-29535.860,-29535.860,-29535.860,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84225999,-33.05220040,179,74.74,66.00,4356.00,1,177.380,31463.6644,11707.0800,-177.380,-177.380,-177.380,-31463.664,-31463.664,-31463.664,2.13,4.54,140.58,-2.13,-2.13,-2.13,-4.54,-4.54,-4.54
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84218914,-33.05221249,180,78.31,66.00,4356.00,1,179.970,32389.2009,11878.0200,-179.970,-179.970,-179.970,-32389.201,-32389.201,-32389.201,2.09,4.37,137.94,-2.09,-2.09,-2.09,-4.37,-4.37,-4.37
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84211828,-33.05222459,181,76.52,66.00,4356.00,1,170.830,29182.8889,11274.7800,-170.830,-170.830,-170.830,-29182.889,-29182.889,-29182.889,2.07,4.28,136.62,-2.07,-2.07,-2.07,-4.28,-4.28,-4.28
-1,-1,-1,-66,-66,-66,-4356,-4356,-4356,-63.84204743,-33.05223668,182,77.38,66.00,4356.00,1,169.380,28689.5844,11179.0800,-169.380,-169.380,-169.380,-28689.584,-28689.584,-28689.584,2.07,4.28,136.62,-2.07,-2.07,-2.07,-4.28,-4.28,-4.28
0,0,1,0,0,106,0,0,11236,-63.84883491,-33.05101565,183,81.50,106.00,11236.00,4,165.680,27449.8624,17562.0800,0.000,0.000,165.680,0.000,0.000,27449.862,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84876406,-33.05102775,184,79.31,106.00,11236.00,4,174.810,30558.5361,18529.8600,0.000,0.000,174.810,0.000,0.000,30558.536,2.22,4.93,235.32,0.00,0.00,2.22,0.00,0.00,4.93
0,0,1,0,0,106,0,0,11236,-63.84869321,-33.05103985,185,74.91,106.00,11236.00,4,168.560,28412.4736,17867.3600,0.000,0.000,168.560,0.000,0.000,28412.474,2.24,5.02,237.44,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,106,0,0,11236,-63.84862236,-33.05105195,186,83.33,106.00,11236.00,4,171.920,29556.4864,18223.5200,0.000,0.000,171.920,0.000,0.000,29556.486,2.24,5.02,237.44,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,106,0,0,11236,-63.84855151,-33.05106405,187,80.10,106.00,11236.00,4,171.910,29553.0481,18222.4600,0.000,0.000,171.910,0.000,0.000,29553.048,2.24,5.02,237.44,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,106,0,0,11236,-63.84848066,-33.05107615,188,80.86,106.00,11236.00,4,168.640,28439.4496,17875.8400,0.000,0.000,168.640,0.000,0.000,28439.450,2.24,5.02,237.44,0.00,0.00,2.24,0.00,0.00,5.02
0,0,1,0,0,106,0,0,11236,-63.84840980,-33.05108825,189,76.27,106.00,11236.00,4,174.570,30474.6849,18504.4200,0.000,0.000,174.570,0.000,0.000,30474.685,2.21,4.88,234.26,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,106,0,0,11236,-63.84833895,-33.05110035,190,78.00,106.00,11236.00,4,176.030,30986.5609,18659.1800,0.000,0.000,176.030,0.000,0.000,30986.561,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,106,0,0,11236,-63.84826810,-33.05111245,191,72.30,106.00,11236.00,4,176.120,31018.2544,18668.7200,0.000,0.000,176.120,0.000,0.000,31018.254,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,106,0,0,11236,-63.84819725,-33.05112455,192,79.54,106.00,11236.00,4,176.800,31258.2400,18740.8000,0.000,0.000,176.800,0.000,0.000,31258.240,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,106,0,0,11236,-63.84812640,-33.05113665,193,74.83,106.00,11236.00,4,171.710,29484.3241,18201.2600,0.000,0.000,171.710,0.000,0.000,29484.324,2.18,4.75,231.08,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,106,0,0,11236,-63.84805554,-33.05114874,194,80.84,106.00,11236.00,4,172.690,29821.8361,18305.1400,0.000,0.000,172.690,0.000,0.000,29821.836,2.15,4.62,227.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,106,0,0,11236,-63.84798469,-33.05116084,195,80.94,106.00,11236.00,4,168.170,28281.1489,17826.0200,0.000,0.000,168.170,0.000,0.000,28281.149,2.15,4.62,227.90,0.00,0.00,2.15,0.00,0.00,4.62
0,0,1,0,0,106,0,0,11236,-63.84791384,-33.05117294,196,72.18,106.00,11236.00,4,173.640,30150.8496,18405.8400,0.000,0.000,173.640,0.000,0.000,30150.850,2.14,4.58,226.84,0.00,0.00,2.14,0.00,0.00,4.58
0,0,1,0,0,106,0,0,11236,-63.84784299,-33.05118504,197,67.13,106.00,11236.00,4,172.670,29814.9289,18303.0200,0.000,0.000,172.670,0.000,0.000,29814.929,2.13,4.54,225.78,0.00,0.00,2.13,0.00,0.00,4.54
0,0,1,0,0,106,0,0,11236,-63.84777214,-33.05119714,198,70.44,106.00,11236.00,4,174.360,30401.4096,18482.1600,0.000,0.000,174.360,0.000,0.000,30401.410,2.10,4.41,222.60,0.00,0.00,2.10,0.00,0.00,4.41
0,0,1,0,0,106,0,0,11236,-63.84770129,-33.05120924,199,68.75,106.00,11236.00,4,176.050,30993.6025,18661.3000,0.000,0.000,176.050,0.000,0.000,30993.603,2.10,4.41,222.60,0.00,0.00,2.10,0.00,0.00,4.41
0,0,1,0,0,106,0,0,11236,-63.84763043,-33.05122134,200,70.61,106.00,11236.00,4,177.360,31456.5696,18800.1600,0.000,0.000,177.360,0.000,0.000,31456.570,2.10,4.41,222.60,0.00,0.00,2.10,0.00,0.00,4.41
0,0,1,0,0,106,0,0,11236,-63.84755958,-33.05123344,201,69.85,106.00,11236.00,4,174.580,30478.1764,18505.4800,0.000,0.000,174.580,0.000,0.000,30478.176,2.10,4.41,222.60,0.00,0.00,2.10,0.00,0.00,4.41
0,0,1,0,0,106,0,0,11236,-63.84748873,-33.05124553,202,66.52,106.00,11236.00,4,176.050,30993.6025,18661.3000,0.000,0.000,176.050,0.000,0.000,30993.603,2.10,4.41,222.60,0.00,0.00,2.10,0.00,0.00,4.41
0,0,1,0,0,106,0,0,11236,-63.84741788,-33.05125763,203,68.72,106.00,11236.00,4,171.970,29573.6809,18228.8200,0.000,0.000,171.970,0.000,0.000,29573.681,2.08,4.33,220.48,0.00,0.00,2.08,0.00,0.00,4.33
0,0,1,0,0,106,0,0,11236,-63.84734703,-33.05126973,204,65.25,106.00,11236.00,4,174.290,30377.0041,18474.7400,0.000,0.000,174.290,0.000,0.000,30377.004,2.08,4.33,220.48,0.00,0.00,2.08,0.00,0.00,4.33
0,0,1,0,0,106,0,0,11236,-63.84727617,-33.05128183,205,63.76,106.00,11236.00,4,173.850,30223.8225,18428.1000,0.000,0.000,173.850,0.000,0.000,30223.822,2.08,4.33,220.48,0.00,0.00,2.08,0.00,0.00,4.33
